BlockTime,Miner0Proportion,Difficulty
1033,964474928,0.78993,1.00000
1034,964917867,0.79014,1.00000
1035,965763885,0.79034,1.00000
1036,966563063,0.79054,1.00000
1037,967395211,0.79074,1.00000
1038,969387364,0.79094,1.00000
1039,970049632,0.79115,1.00000
1040,970174093,0.79135,1.00000
1041,971555688,0.79155,1.00000
1042,972991922,0.79175,1.00000
1044,975136517,0.78927,1.00000
1045,975364847,0.78947,1.00000
1046,975581516,0.78967,1.00000
1047,976948867,0.78988,1.00000
1048,977294465,0.79008,1.00000
1049,977457112,0.79028,1.00000
1050,978337488,0.79048,1.00000
1051,978627978,0.79068,1.00000
1052,979290064,0.79087,1.00000
1053,979886919,0.79107,1.00000
1055,982572218,0.79052,1.00000
1056,982623385,0.79072,1.00000
1057,983870641,0.79092,1.00000
1058,985244761,0.79112,1.00000
1059,985357206,0.79131,1.00000
1060,986994782,0.79151,1.00000
1061,987522393,0.79171,1.00000
1062,988768788,0.79190,1.00000
1063,990014116,0.79210,1.00000
1064,990688522,0.79229,1.00000
1065,991736097,0.79249,1.00000
1067,994450858,0.79100,1.00000
1068,995123365,0.79120,1.00000
1069,995221499,0.79139,1.00000
1071,998341867,0.79085,1.00000
1073,1000233317,0.79031,1.00000
1074,1000308231,0.79050,1.00000
1075,1001564551,0.79070,1.00000
1076,1002607467,0.79089,1.00000
1077,1003399965,0.79109,1.00000
1078,1003794255,0.79128,1.00000
1079,1007852558,0.79147,1.00000
1080,1008596314,0.79167,1.00000
1082,1010996713,0.79113,1.00000
1083,1011074093,0.79132,1.00000
1084,1012549168,0.79151,1.00000
1085,1012607138,0.79171,1.00000
1086,1013022932,0.79190,1.00000
1090,1017080272,0.78991,1.00000
1092,1019307540,0.78938,1.00000
1093,1019915236,0.78957,1.00000
1096,1024425121,0.78650,1.00000
1097,1024743181,0.78669,1.00000
1098,1026728376,0.78689,1.00000
1099,1027583592,0.78708,1.00000
1100,1027806219,0.78727,1.00000
1101,1028808508,0.78747,1.00000
1102,1031238396,0.78766,1.00000
1103,1031646541,0.78785,1.00000
1107,1037228853,0.78591,1.00000
1108,1038498406,0.78610,1.00000
1109,1038582890,0.78629,1.00000
1110,1039223917,0.78649,1.00000
1111,1039772448,0.78668,1.00000
1112,1041514337,0.78687,1.00000
1113,1042366857,0.78706,1.00000
1114,1043311715,0.78725,1.00000
1115,1046271494,0.78744,1.00000
1116,1046868866,0.78763,1.00000
1117,1047210139,0.78782,1.00000
1118,1048178482,0.78801,1.00000
1119,1048976683,0.78820,1.00000
1120,1049738033,0.78839,1.00000
1121,1049809594,0.78858,1.00000
1122,1049862316,0.78877,1.00000
1123,1049885322,0.78896,1.00000
1124,1049982023,0.78915,1.00000
1126,1051887075,0.78863,1.00000
1127,1052272649,0.78882,1.00000
1128,1052605136,0.78901,1.00000
1129,1053441351,0.78919,1.00000
1130,1054556101,0.78938,1.00000
1131,1056289243,0.78957,1.00000
1133,1059347051,0.78817,1.00000
1138,1062972605,0.78471,1.00000
1139,1063511388,0.78490,1.00000
1141,1066563753,0.78440,1.00000
1142,1066578526,0.78459,1.00000
1144,1068776995,0.78409,1.00000
1145,1068837244,0.78428,1.00000
1147,1072844709,0.78378,1.00000
1151,1079610705,0.78106,1.00000
1152,1079751552,0.78125,1.00000
1153,1079790716,0.78144,1.00000
1154,1080945186,0.78163,1.00000
1155,1081708327,0.78182,1.00000
1156,1081882373,0.78201,1.00000
1157,1082201190,0.78220,1.00000
1158,1082239394,0.78238,1.00000
1159,1083149063,0.78257,1.00000
1160,1083362248,0.78276,1.00000
1161,1085522291,0.78295,1.00000
1162,1087978541,0.78313,1.00000
1163,1091268548,0.78332,1.00000
1166,1094858825,0.78216,1.00000
1168,1097442445,0.78168,1.00000
1169,1097851045,0.78186,1.00000
1170,1098960143,0.78205,1.00000
1171,1100194751,0.78224,1.00000
1172,1101066664,0.78242,1.00000
1173,1102633686,0.78261,1.00000
1174,1103221603,0.78279,1.00000
1175,1104627928,0.78298,1.00000
1176,1104901009,0.78316,1.00000
1177,1105540647,0.78335,1.00000
1178,1106293924,0.78353,1.00000
1179,1106995113,0.78372,1.00000
1180,1107490966,0.78390,1.00000
1181,1108015630,0.78408,1.00000
1182,1109019923,0.78426,1.00000
1183,1110233092,0.78445,1.00000
1184,1112785535,0.78463,1.00000
1185,1113320661,0.78481,1.00000
1186,1115429625,0.78499,1.00000
1187,1115615214,0.78517,1.00000
1188,1115624847,0.78535,1.00000
1190,1117995779,0.78487,1.00000
1191,1118057320,0.78505,1.00000
1192,1118829030,0.78523,1.00000
1193,1119953104,0.78541,1.00000
1194,1120149579,0.78559,1.00000
1195,1120249114,0.78577,1.00000
1198,1123709063,0.78464,1.00000
1199,1123830000,0.78482,1.00000
1200,1124496840,0.78500,1.00000
1201,1124792018,0.78518,1.00000
1202,1125703892,0.78536,1.00000
1205,1129363587,0.78423,1.00000
1206,1130785715,0.78441,1.00000
1207,1131597189,0.78459,1.00000
1208,1132127360,0.78477,1.00000
1209,1132262588,0.78495,1.00000
1210,1132907037,0.78512,1.00000
1214,1139434603,0.78336,1.00000
1215,1140527284,0.78354,1.00000
1216,1141530464,0.78372,1.00000
1217,1142824661,0.78389,1.00000
1218,1144691680,0.78407,1.00000
1221,1147299328,0.78296,1.00000
1222,1147809952,0.78314,1.00000
1223,1149337510,0.78332,1.00000
1224,1149387771,0.78350,1.00000
1225,1151030628,0.78367,1.00000
1226,1151101980,0.78385,1.00000
1227,1151167434,0.78403,1.00000
1228,1152664696,0.78275,1.00000
1230,1153920348,0.78293,1.00000
1231,1154165923,0.78310,1.00000
1232,1154890886,0.78328,1.00000
1234,1159913181,0.78282,1.00000
1236,1163550866,0.78236,1.00000
1237,1164296821,0.78254,1.00000
1238,1165926343,0.78271,1.00000
1239,1165972472,0.78289,1.00000
1240,1167035020,0.78306,1.00000
1241,1168551060,0.78324,1.00000
1242,1170786909,0.78341,1.00000
1243,1171161649,0.78359,1.00000
1244,1172283136,0.78376,1.00000
1245,1175363862,0.78394,1.00000
1247,1178798040,0.78268,1.00000
1248,1179698604,0.78285,1.00000
1249,1180743427,0.78303,1.00000
1250,1181026652,0.78320,1.00000
1251,1181329614,0.78337,1.00000
1252,1183360458,0.78355,1.00000
1253,1184032890,0.78372,1.00000
1254,1184779973,0.78389,1.00000
1255,1185957466,0.78406,1.00000
1257,1189072879,0.78282,1.00000
1258,1189584440,0.78299,1.00000
1259,1190454910,0.78316,1.00000
1260,1192613764,0.78333,1.00000
1261,1193188074,0.78351,1.00000
1262,1193231065,0.78368,1.00000
1263,1194745826,0.78385,1.00000
1265,1196597314,0.78340,1.00000
1266,1199636073,0.78357,1.00000
1267,1200173655,0.78374,1.00000
1269,1207009198,0.78329,1.00000
1270,1207491853,0.78346,1.00000
1271,1207875399,0.78363,1.00000
1275,1211955899,0.78196,1.00000
1276,1212679305,0.78213,1.00000
1277,1214990649,0.78230,1.00000
1278,1215150366,0.78247,1.00000
1279,1216107357,0.78264,1.00000
1280,1218522135,0.78281,1.00000
1281,1219106459,0.78298,1.00000
1282,1220275318,0.78315,1.00000
1283,1220457908,0.78332,1.00000
1284,1220633012,0.78349,1.00000
1286,1223248151,0.78305,1.00000
1287,1223481595,0.78322,1.00000
1288,1224117345,0.78339,1.00000
1289,1224275186,0.78355,1.00000
1291,1226574252,0.78311,1.00000
1292,1227110193,0.78328,1.00000
1293,1227286787,0.78345,1.00000
1294,1227714394,0.78362,1.00000
1295,1228825846,0.78378,1.00000
1296,1229564061,0.78395,1.00000
1297,1229637614,0.78412,1.00000
1299,1231457728,0.78368,1.00000
1300,1232919544,0.78385,1.00000
1301,1233626627,0.78401,1.00000
1302,1235305058,0.78418,1.00000
1303,1235425277,0.78434,1.00000
1304,1235870464,0.78451,1.00000
1305,1235920916,0.78467,1.00000
1307,1238735859,0.78424,1.00000
1308,1238771985,0.78440,1.00000
1309,1240462011,0.78457,1.00000
1310,1240840748,0.78473,1.00000
1311,1242961993,0.78490,1.00000
1312,1243410884,0.78506,1.00000
1314,1246872137,0.78463,1.00000
1315,1247397948,0.78479,1.00000
1316,1248109224,0.78495,1.00000
1317,1248707343,0.78512,1.00000
1318,1249074008,0.78528,1.00000
1319,1249395003,0.78544,1.00000
1320,1250421800,0.78561,1.00000
1321,1251174614,0.78577,1.00000
1322,1251503932,0.78593,1.00000
1323,1252683642,0.78609,1.00000
1324,1252841732,0.78625,1.00000
1325,1252902882,0.78642,1.00000
1326,1253151707,0.78658,1.00000
1327,1253364573,0.78674,1.00000
1328,1254939616,0.78690,1.00000
1329,1256444971,0.78706,1.00000
1330,1257903604,0.78722,1.00000
1332,1259291253,0.78529,1.00000
1333,1261717620,0.78545,1.00000
1334,1262788194,0.78561,1.00000
1336,1265813097,0.78518,1.00000
1337,1266830873,0.78534,1.00000
1338,1268096090,0.78550,1.00000
1340,1271678379,0.78507,1.00000
1342,1273637987,0.78465,1.00000
1343,1274012673,0.78481,1.00000
1344,1275075294,0.78497,1.00000
1348,1280089763,0.78338,1.00000
1349,1281667468,0.78354,1.00000
1350,1281755571,0.78370,1.00000
1351,1281947745,0.78386,1.00000
1352,1282529441,0.78402,1.00000
1353,1283426575,0.78418,1.00000
1354,1284439474,0.78434,1.00000
1355,1286448136,0.78450,1.00000
1356,1286903873,0.78466,1.00000
1358,1288952709,0.78424,1.00000
1359,1289469596,0.78440,1.00000
1360,1290257745,0.78456,1.00000
1361,1290531977,0.78472,1.00000
1362,1291192316,0.78488,1.00000
1364,1294347077,0.78446,1.00000
1365,1294695518,0.78462,1.00000
1366,1295127540,0.78477,1.00000
1367,1297511074,0.78493,1.00000
1368,1298317150,0.78509,1.00000
1369,1298679625,0.78524,1.00000
1370,1298696346,0.78540,1.00000
1371,1299324399,0.78556,1.00000
1372,1299626199,0.78571,1.00000
1373,1300671879,0.78587,1.00000
1374,1300769838,0.78603,1.00000
1375,1301255436,0.78618,1.00000
1376,1301270320,0.78634,1.00000
1377,1301563161,0.78649,1.00000
1378,1303071364,0.78665,1.00000
1379,1303552936,0.78680,1.00000
1380,1304150470,0.78696,1.00000
1381,1304390767,0.78711,1.00000
1382,1306110287,0.78726,1.00000
1384,1310086334,0.78613,1.00000
1385,1311379374,0.78628,1.00000
1387,1313899217,0.78587,1.00000
1388,1314197458,0.78602,1.00000
1389,1315579874,0.78618,1.00000
1390,1316063878,0.78633,1.00000
1391,1316176142,0.78648,1.00000
1392,1317226175,0.78664,1.00000
1393,1319221445,0.78679,1.00000
1394,1321316278,0.78694,1.00000
1395,1321786723,0.78710,1.00000
1397,1324415441,0.78669,1.00000
1398,1324460085,0.78684,1.00000
1399,1324662480,0.78699,1.00000
1400,1325213933,0.78714,1.00000
1401,1326351735,0.78729,1.00000
1402,1326466129,0.78745,1.00000
1404,1330951023,0.78704,1.00000
1405,1331440522,0.78719,1.00000
1406,1332138521,0.78734,1.00000
1407,1332733869,0.78749,1.00000
1408,1332805013,0.78764,1.00000
1409,1333365981,0.78779,1.00000
1411,1337729404,0.78738,1.00000
1412,1338950209,0.78754,1.00000
1413,1339246997,0.78769,1.00000
1414,1340214760,0.78784,1.00000
1415,1342616675,0.78799,1.00000
1417,1345804017,0.78758,1.00000
1418,1346761346,0.78773,1.00000
1419,1347131161,0.78788,1.00000
1420,1347529750,0.78803,1.00000
1421,1348359549,0.78818,1.00000
1422,1350450398,0.78833,1.00000
1423,1350943680,0.78848,1.00000
1424,1350947324,0.78862,1.00000
1425,1352301964,0.78877,1.00000
1426,1353241217,0.78892,1.00000
1427,1354109116,0.78907,1.00000
1431,1359216944,0.78756,1.00000
1432,1359317675,0.78771,1.00000
1433,1359349846,0.78786,1.00000
1435,1361958022,0.78746,1.00000
1436,1363819125,0.78760,1.00000
1437,1364171836,0.78775,1.00000
1438,1364448042,0.78790,1.00000
1439,1365022216,0.78805,1.00000
1440,1365069555,0.78819,1.00000
1441,1365566668,0.78834,1.00000
1442,1367172497,0.78849,1.00000
1443,1367571270,0.78863,1.00000
1444,1369170730,0.78878,1.00000
1445,1370368134,0.78893,1.00000
1446,1372282812,0.78907,1.00000
1447,1372395696,0.78922,1.00000
1448,1372767825,0.78936,1.00000
1449,1374567984,0.78951,1.00000
1450,1374645948,0.78966,1.00000
1452,1377538919,0.78926,1.00000
1453,1377744119,0.78940,1.00000
1454,1378566262,0.78955,1.00000
1455,1378854941,0.78969,1.00000
1456,1380302130,0.78984,1.00000
1457,1380565352,0.78998,1.00000
1458,1380683750,0.79012,1.00000
1459,1381603300,0.79027,1.00000
1460,1381712555,0.79041,1.00000
1461,1383013388,0.79055,1.00000
1462,1383650196,0.79070,1.00000
1463,1384223639,0.79084,1.00000
1464,1384777991,0.79098,1.00000
1465,1385172624,0.79113,1.00000
1466,1386877553,0.79127,1.00000
1467,1387850743,0.79141,1.00000
1468,1388443334,0.79155,1.00000
1469,1389063509,0.79170,1.00000
1470,1389612485,0.79184,1.00000
1471,1390932692,0.79198,1.00000
1472,1391312422,0.79212,1.00000
1473,1392427451,0.79104,1.00000
1474,1392528450,0.79240,1.00000
1476,1394568869,0.79065,1.00000
1477,1396088449,0.79079,1.00000
1478,1396714204,0.79093,1.00000
1479,1397940208,0.79108,1.00000
1481,1399843175,0.79001,1.00000
1483,1402293169,0.78962,1.00000
1484,1402528567,0.78976,1.00000
1485,1402565751,0.78990,1.00000
1486,1403951023,0.79004,1.00000
1487,1404375142,0.79018,1.00000
1488,1405110206,0.79032,1.00000
1489,1405912587,0.79046,1.00000
1491,1408018347,0.78940,1.00000
1492,1408780828,0.78954,1.00000
1493,1409019153,0.78969,1.00000
1494,1409882196,0.78983,1.00000
1495,1412069696,0.78877,1.00000
1497,1412694149,0.78891,1.00000
1498,1413015616,0.78905,1.00000
1499,1413201442,0.78919,1.00000
1500,1413700230,0.78933,1.00000
1501,1414163312,0.78947,1.00000
1502,1414176726,0.78961,1.00000
1503,1415829586,0.78975,1.00000
1506,1420564335,0.78884,1.00000
1509,1423468671,0.78675,1.00000
1511,1424071583,0.78690,1.00000
1512,1424432839,0.78704,1.00000
1514,1426846120,0.78666,1.00000
1515,1427355988,0.78680,1.00000
1516,1427832841,0.78694,1.00000
1519,1431679444,0.78604,1.00000
1521,1434209538,0.78567,1.00000
1523,1436691017,0.78529,1.00000
1524,1439027234,0.78543,1.00000
1525,1439539076,0.78557,1.00000
1526,1440028316,0.78571,1.00000
1527,1440569746,0.78585,1.00000
1528,1440719109,0.78599,1.00000
1529,1441175716,0.78613,1.00000
1530,1442383692,0.78627,1.00000
1531,1443658260,0.78641,1.00000
1535,1449472278,0.78436,1.00000
1536,1449988091,0.78451,1.00000
1538,1451890173,0.78414,1.00000
1539,1452744743,0.78428,1.00000
1540,1453632195,0.78442,1.00000
1542,1456687086,0.78405,1.00000
1543,1458305451,0.78419,1.00000
1544,1458518033,0.78433,1.00000
1545,1458675810,0.78447,1.00000
1546,1459398922,0.78461,1.00000
1547,1460757955,0.78474,1.00000
1548,1462163196,0.78488,1.00000
1549,1463474673,0.78502,1.00000
1550,1465027973,0.78516,1.00000
1551,1465051680,0.78530,1.00000
1552,1466484462,0.78544,1.00000
1553,1467555015,0.78558,1.00000
1555,1470043310,0.78521,1.00000
1556,1470542311,0.78535,1.00000
1557,1470563668,0.78548,1.00000
1558,1470637777,0.78562,1.00000
1560,1473659717,0.78526,1.00000
1561,1474078259,0.78539,1.00000
1562,1474543958,0.78553,1.00000
1563,1475733315,0.78567,1.00000
1564,1475994153,0.78581,1.00000
1565,1477023585,0.78594,1.00000
1567,1480805885,0.78558,1.00000
1568,1480809241,0.78571,1.00000
1569,1481996700,0.78585,1.00000
1571,1483656358,0.78485,1.00000
1573,1486201574,0.78385,1.00000
1574,1487357554,0.78399,1.00000
1575,1487995753,0.78413,1.00000
1576,1488643945,0.78426,1.00000
1577,1489155056,0.78440,1.00000
1578,1489332914,0.78454,1.00000
1579,1493385680,0.78467,1.00000
1580,1495645357,0.78481,1.00000
1582,1498537285,0.78445,1.00000
1585,1502531597,0.78360,1.00000
1586,1502574383,0.78373,1.00000
1587,1502834727,0.78387,1.00000
1588,1503735371,0.78401,1.00000
1589,1503882737,0.78414,1.00000
1590,1505772274,0.78428,1.00000
1591,1506454600,0.78441,1.00000
1593,1508737150,0.78406,1.00000
1594,1509669977,0.78419,1.00000
1597,1513727045,0.78334,1.00000
1598,1516150282,0.78348,1.00000
1599,1516209258,0.78361,1.00000
1602,1519067086,0.78277,1.00000
1605,1522875963,0.78193,1.00000
1606,1523258002,0.78207,1.00000
1607,1525254299,0.78220,1.00000
1608,1527091448,0.78234,1.00000
1609,1527613744,0.78247,1.00000
1610,1528520388,0.78261,1.00000
1611,1529144843,0.78274,1.00000
1613,1531473037,0.78239,1.00000
1614,1532187930,0.78253,1.00000
1615,1532283114,0.78266,1.00000
1616,1533036800,0.78280,1.00000
1618,1537736572,0.78183,1.00000
1619,1540326728,0.78196,1.00000
1620,1540885345,0.78210,1.00000
1621,1542368949,0.78223,1.00000
1622,1542612545,0.78237,1.00000
1623,1543902027,0.78250,1.00000
1624,1544091588,0.78264,1.00000
1625,1544360679,0.78277,1.00000
1626,1544466182,0.78290,1.00000
1627,1544827981,0.78304,1.00000
1628,1544942693,0.78317,1.00000
1629,1545435605,0.78330,1.00000
1630,1546422871,0.78344,1.00000
1632,1548477166,0.78309,1.00000
1633,1548738827,0.78322,1.00000
1635,1550996367,0.78287,1.00000
1636,1551486532,0.78301,1.00000
1637,1551891550,0.78314,1.00000
1641,1556207020,0.78184,1.00000
1642,1558472824,0.78197,1.00000
1643,1558677057,0.78211,1.00000
1644,1558864848,0.78224,1.00000
1645,1560302365,0.78237,1.00000
1646,1562004483,0.78250,1.00000
1647,1563344261,0.78264,1.00000
1648,1563696584,0.78277,1.00000
1649,1564167059,0.78290,1.00000
1650,1565587520,0.78303,1.00000
1651,1566706273,0.78316,1.00000
1652,1566730686,0.78329,1.00000
1653,1568710417,0.78342,1.00000
1654,1568767121,0.78356,1.00000
1655,1570638573,0.78369,1.00000
1656,1570942457,0.78382,1.00000
1658,1573217431,0.78347,1.00000
1659,1573273210,0.78360,1.00000
1660,1573305184,0.78373,1.00000
1661,1573436509,0.78387,1.00000
1662,1573807501,0.78400,1.00000
1663,1575071817,0.78413,1.00000
1664,1575971320,0.78425,1.00000
1665,1576277198,0.78438,1.00000
1666,1577201143,0.78451,1.00000
1667,1577232102,0.78464,1.00000
1668,1577295719,0.78477,1.00000
1669,1578256988,0.78490,1.00000
1670,1578943597,0.78503,1.00000
1671,1580636759,0.78516,1.00000
1672,1581031927,0.78529,1.00000
1674,1583108870,0.78495,1.00000
1675,1585073431,0.78507,1.00000
1676,1585468120,0.78520,1.00000
1677,1585620343,0.78533,1.00000
1680,1588961739,0.78452,1.00000
1681,1591530521,0.78465,1.00000
1682,1592003629,0.78478,1.00000
1683,1592544942,0.78491,1.00000
1684,1592760683,0.78504,1.00000
1685,1592945997,0.78516,1.00000
1686,1592995175,0.78529,1.00000
1687,1594196726,0.78542,1.00000
1688,1595586156,0.78555,1.00000
1689,1596044815,0.78567,1.00000
1690,1597472809,0.78580,1.00000
1691,1598590175,0.78593,1.00000
1692,1600213867,0.78605,1.00000
1693,1600301376,0.78618,1.00000
1694,1600428687,0.78630,1.00000
1695,1600522707,0.78643,1.00000
1698,1606500137,0.78563,1.00000
1700,1609202234,0.78471,1.00000
1701,1609883821,0.78483,1.00000
1702,1611550164,0.78496,1.00000
1705,1614638964,0.78358,1.00000
1706,1615087419,0.78370,1.00000
1708,1617567034,0.78337,1.00000
1709,1618037353,0.78350,1.00000
1710,1618082084,0.78363,1.00000
1711,1618564131,0.78375,1.00000
1712,1618662034,0.78388,1.00000
1714,1621348423,0.78355,1.00000
1717,1624900468,0.78218,1.00000
1718,1626490882,0.78231,1.00000
1719,1626661797,0.78243,1.00000
1720,1627128483,0.78256,1.00000
1721,1627253225,0.78268,1.00000
1722,1631372200,0.78281,1.00000
1723,1631681351,0.78294,1.00000
1724,1631948456,0.78306,1.00000
1725,1632036088,0.78319,1.00000
1726,1633310813,0.78331,1.00000
1727,1633398799,0.78344,1.00000
1728,1633787590,0.78356,1.00000
1729,1633940506,0.78369,1.00000
1730,1635143003,0.78382,1.00000
1731,1635711620,0.78394,1.00000
1733,1637772563,0.78246,1.00000
1734,1638081135,0.78258,1.00000
1735,1639104048,0.78271,1.00000
1736,1640130841,0.78283,1.00000
1737,1640655287,0.78296,1.00000
1738,1641028767,0.78308,1.00000
1741,1645057640,0.78231,1.00000
1742,1646035643,0.78243,1.00000
1743,1646140958,0.78256,1.00000
1745,1647761741,0.78052,1.00000
1746,1648683160,0.78064,1.00000
1747,1648848460,0.78077,1.00000
1748,1649768121,0.78089,1.00000
1751,1654377062,0.78013,1.00000
1752,1655084545,0.78025,1.00000
1753,1655837851,0.78038,1.00000
1754,1657138360,0.78050,1.00000
1757,1660546639,0.77860,1.00000
1758,1660707878,0.77873,1.00000
1759,1663092587,0.77885,1.00000
1761,1665746283,0.77797,1.00000
1762,1665790435,0.77809,1.00000
1763,1665823587,0.77822,1.00000
1764,1668316620,0.77834,1.00000
1765,1668680223,0.77847,1.00000
1766,1669538278,0.77860,1.00000
1767,1670659074,0.77872,1.00000
1768,1671123086,0.77885,1.00000
1769,1672002006,0.77897,1.00000
1770,1673400666,0.77910,1.00000
1771,1673860164,0.77922,1.00000
